Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
09-Jun-21,EQ,712.30,714.85,700.75,710.45,703.00,702.85,707.30,715.40,360.25,3039558,"2,14,98,84,489.45",88208
10-Jun-21,EQ,704.30,718.75,704.00,702.85,708.00,707.70,711.06,718.75,360.25,2571253,"1,82,83,15,877.45",59865
11-Jun-21,EQ,714.15,717.35,709.50,707.70,716.00,715.40,714.55,718.75,360.25,2171601,"1,55,17,10,337.80",52885
14-Jun-21,EQ,715.40,717.00,702.60,715.40,717.00,714.75,713.68,718.75,360.25,1798953,"1,28,38,73,232.45",50643
15-Jun-21,EQ,718.00,724.10,715.40,714.75,718.20,719.50,720.35,724.10,360.25,2387652,"1,71,99,46,098.00",45274
16-Jun-21,EQ,724.00,737.75,721.00,719.50,734.65,735.90,731.00,737.75,360.25,4134529,"3,02,23,42,577.40",79498
17-Jun-21,EQ,730.55,747.30,724.85,735.90,744.15,745.00,740.66,747.30,360.25,4167585,"3,08,67,45,894.10",82222
18-Jun-21,EQ,746.00,747.45,732.10,745.00,737.90,739.80,740.29,747.45,360.25,3762934,"2,78,56,53,946.85",59254
21-Jun-21,EQ,729.00,743.95,727.85,739.80,743.50,742.55,736.26,747.45,377.60,1594856,"1,17,42,33,590.85",57818
22-Jun-21,EQ,748.00,758.75,742.35,742.55,757.50,756.70,752.67,758.75,377.60,3346784,"2,51,90,30,784.75",80242
23-Jun-21,EQ,760.00,765.00,751.85,756.70,759.00,757.85,758.95,765.00,377.60,2952360,"2,24,06,88,506.40",77090
24-Jun-21,EQ,762.00,763.80,754.00,757.85,758.00,757.45,758.59,765.00,377.60,1668843,"1,26,59,66,070.80",45963
25-Jun-21,EQ,755.00,763.45,753.50,757.45,758.45,757.60,758.84,765.00,377.60,1588289,"1,20,52,61,803.95",38406
28-Jun-21,EQ,762.00,769.70,759.00,757.60,767.35,765.65,765.51,769.70,380.50,1486902,"1,13,82,35,047.95",45389
